NPI,Drug
1487644548,1058
1487644548,910
1487644548,983
1487644548,995
1487644548,741
1487644548,929
1487644548,653
1487644548,1082
1487644548,601
1487644548,49
1487644548,376
1487644548,456
1487644548,552
1487644548,855
1487644548,935
1487644548,625
1487644548,1030
1487644548,167
1487644548,318
1487644548,872
1487644548,558
1487644548,221
1487644548,62
1487644548,48
1487644548,719
1487644548,617
1487644548,694
1487644548,79
1487644548,397
1487644548,1012
1487644548,838
1487644548,850
1487645495,795
1487645495,534
1487645495,27
1487645495,79
1487645495,674
1487645495,137
1487645495,23
1487645495,770
1487645495,32
1487645495,910
1487645495,800
1487645495,653
1487645800,457
1487645800,787
1487645800,509
1487645800,492
1487645800,165
1487645800,788
1487645800,695
1487647335,982
1487647335,585
1487647335,860
1487647335,792
1487647335,1082
1487647335,60
1487647335,775
1487647335,8
1487648879,167
1487648879,1012
1487648879,356
1487648879,491
1487648879,886
1487648879,79
1487648879,935
1487648879,957
1487648879,353
1487648879,1075
1487648879,625
1487648879,42
1487648879,133
1487648879,318
1487648879,872
1487648879,903
1487648879,734
1487648879,102
1487648879,741
1487648879,300
1487648879,557
1487648879,456
1487648879,558
1487648879,62
1487648879,311
1487648879,1064
1487648879,220
1487648879,221
1487648879,195
1487648879,764
1487648879,1041
1487648879,244
1487648879,673
1487648879,49
1487648879,616
1487648879,627
1487648879,955
1487648879,624
1487648879,298
1487648879,1029
1487648879,219
1487648879,617
1487648879,75
1487648879,529
1487648879,674
1487648879,879
1487648879,1058
1487648879,915
1487648879,48
1487648879,854
1487648879,860
1487648879,910
1487648879,795
1487648879,850
1487648879,855
1487648879,118
1487649984,466
1487649984,616
1487649984,327
1487649984,27
1487649984,1082
1487649984,673
1487649984,137
1487649984,44
1487649984,850
1487649984,935
1487649984,983
1487649984,617
1487649984,48
1487649984,456
1487649984,244
1487649984,79
1487649984,623
1487649984,491
1487649984,416
1487649984,457
1487649984,653
1487649984,601
1487649984,625
1487649984,287
1487650222,400
1487650222,356
1487650222,570
1487650222,331
1487650222,602
1487650222,254
1487650222,766
1487650222,654
1487650222,160
1487650222,693
1487650222,178
1487650222,241
1487650222,75
1487650222,714
1487650222,671
1487650222,656
1487650222,754
1487650222,938
1487650222,934
1487650222,137
1487650222,208
1487650222,1082
1487650222,228
1487650222,398
1487650222,205
1487650222,627
1487650222,640
1487650222,124
1487650222,1018
1487650222,679
1487650222,614
1487650222,930
1487650222,443
1487650222,877
1487650222,131
1487650222,287
1487650222,948
1487650222,604
1487650222,898
1487650222,91
1487650222,617
1487650222,764
1487650222,623
1487650222,491
1487650222,753
1487650222,1075
1487650222,376
1487650222,641
1487650222,319
1487650222,42
1487650222,141
1487650222,232
1487650222,1061
1487650222,215
1487650222,705
1487650222,964
1487650222,535
1487650222,872
1487650222,1035
1487650222,1029
1487650222,408
1487650222,420
1487650222,532
1487650222,719
1487650222,102
1487650222,274
1487650222,1058
1487650222,51
1487650222,1028
1487650222,492
1487650222,1050
1487650222,579
1487650222,1017
1487650222,95
1487650222,957
1487650222,32
1487650222,657
1487650222,62
1487650222,467
1487650222,206
1487650222,1026
1487650222,625
1487650222,290
1487650222,763
1487650222,887
1487650222,538
1487650222,770
1487650222,861
1487650222,1002
1487650222,36
1487650222,44
1487650222,310
1487650222,904
1487650222,1059
1487650222,12
1487650222,397
1487650222,68
1487650222,317
1487650222,316
1487650222,1039
1487650222,552
1487650222,687
1487650222,590
1487650222,899
1487650222,405
1487650222,1064
1487650222,133
1487650222,167
1487650222,219
1487650222,673
1487650222,1041
1487650222,739
1487650222,372
1487650222,557
1487650222,221
1487650222,855
1487650222,125
1487650222,318
1487650222,440
1487650222,695
1487650222,197
1487650222,466
1487650222,203
1487650222,722
1487650222,357
1487650222,618
1487650222,740
1487650222,1014
1487650222,800
1487650222,860
1487650222,933
1487650222,660
1487650222,457
1487650222,888
1487650222,551
1487650222,116
1487650222,442
1487650222,760
1487650222,910
1487650222,909
1487650222,607
1487650222,382
1487650222,1068
1487650222,612
1487650222,734
1487650222,685
1487650222,1053
1487650222,850
1487650222,886
1487650222,53
1487650222,52
1487650222,624
1487650222,688
1487650222,541
1487650222,314
1487650222,741
1487650222,608
1487650222,327
1487650222,821
1487650222,903
1487650222,529
1487650222,826
1487650222,456
1487650222,49
1487650222,601
1487650222,490
1487650222,786
1487650222,795
1487650222,445
1487650222,23
1487650222,788
1487650222,374
1487650222,883
1487650222,509
1487650222,853
1487650222,879
1487650222,778
1487650222,448
1487650222,132
1487650222,547
1487650222,613
1487650222,182
1487650222,180
1487650222,298
1487650222,439
1487650222,573
1487650222,195
1487650222,616
1487650222,653
1487650222,88
1487650222,48
1487650222,432
1487650222,109
1487650222,674
1487650222,588
1487650222,783
1487650222,566
1487650222,407
1487650222,890
1487650222,218
1487650222,244
1487650222,1012
1487650222,220
1487650222,416
1487650222,637
1487650222,179
1487650222,537
1487650222,550
1487650222,1036
1487650222,512
1487650222,812
1487650222,27
1487650222,79
1487650222,421
1487650222,35
1487650222,983
1487650222,576
1487650222,694
1487650222,769
1487650222,502
1487650222,774
1487650222,629
1487650222,568
1487650222,929
1487650222,411
1487650222,935
1487650222,47
1487650222,224
1487650222,775
1487650222,126
1487650222,223
1487650222,558
1487650222,239
1487650222,831
1487650222,596
1487650222,699
1487650222,321
1487650222,1030
1487650222,192
1487650222,93
1487650222,300
1487650222,621
1487650222,787
1487650222,217
1487650222,495
1487650222,642
1487651618,929
1487651618,305
1487651618,155
1487651618,287
1487651618,492
1487651618,617
1487651618,1026
1487651618,1036
1487651618,800
1487651618,625
1487651618,641
1487651618,300
1487651618,1068
1487651618,1053
1487651618,714
1487651618,509
1487651618,754
1487651618,699
1487651618,887
1487651618,210
1487651618,1030
1487651618,694
1487651618,443
1487651618,182
1487651618,666
1487651618,75
1487651618,48
1487651618,935
1487651618,137
1487651618,223
1487651618,327
1487651618,432
1487651618,623
1487651618,456
1487651618,62
1487651618,467
1487651618,770
1487651618,68
1487651618,601
1487651618,179
1487651618,616
1487651618,1059
1487651618,374
1487651618,466
1487651618,32
1487651618,205
1487651618,376
1487651618,23
1487651618,27
1487651618,653
1487651618,53
1487651618,855
1487651618,910
1487651618,220
1487651618,420
1487651618,491
1487651618,221
1487651618,850
1487651618,688
1487651618,787
1487651618,1075
1487651618,558
1487651618,637
1487651618,843
1487651618,224
1487651618,507
1487651618,12
1487651618,314
1487651618,1082
1487651618,674
1487651618,206
1487651618,795
1487651618,208
1487651618,180
1487651618,318
1487651618,35
1487651618,321
1487651618,109
1487651618,860
1487651618,79
1487651618,167
1487651618,624
1487651618,909
1487651618,457
1487651618,218
1487651618,640
1487651618,964
1487651618,665
1487651618,397
1487651618,786
1487651618,91
1487651618,239
1487651618,673
1487651618,872
1487651618,983
1487652541,770
1487652541,850
1487652541,195
1487652541,432
1487652541,408
1487652541,623
1487652541,137
1487652541,1058
1487652541,326
1487652541,937
1487652541,32
1487652541,538
1487652541,886
1487652541,640
1487652541,537
1487652541,224
1487652541,532
1487652541,167
1487652541,376
1487652541,558
1487652541,929
1487652541,75
1487652541,629
1487652541,909
1487652541,420
1487652541,641
1487652541,400
1487652541,1075
1487652541,674
1487652541,786
1487652541,91
1487652541,327
1487652541,396
1487652541,903
1487652541,300
1487652541,353
1487652541,456
1487652541,491
1487652541,590
1487652541,53
1487652541,152
1487652541,443
1487652541,614
1487652541,687
1487652541,754
1487652541,18
1487652541,457
1487652541,305
1487652541,855
1487652541,910
1487652541,1030
1487652541,206
1487652541,440
1487652541,775
1487652541,138
1487652541,208
1487652541,1036
1487652541,132
1487652541,48
1487652541,570
1487652541,509
1487652541,741
1487652541,625
1487652541,374
1487652541,52
1487652541,102
1487652541,928
1487652541,798
1487652541,239
1487652541,314
1487652541,861
1487652541,541
1487652541,298
1487652541,957
1487652541,35
1487652541,467
1487652541,486
1487652541,321
1487652541,860
1487652541,764
1487652541,694
1487652541,893
1487652541,601
1487652541,719
1487652541,795
1487652541,760
1487652541,872
1487652541,811
1487652541,79
1487652541,290
1487652541,788
1487652541,49
1487652541,627
1487652541,594
1487652541,1082
1487652541,624
1487652541,673
1487652541,23
1487652541,800
1487652541,1070
1487652541,723
1487652541,250
1487652541,44
1487652541,27
1487652541,935
1487652541,287
1487652541,1018
1487652541,616
1487652541,653
1487652541,442
1487652541,975
1487652541,964
1487652541,182
1487652541,887
1487652541,220
1487652541,221
1487652541,983
1487652541,490
1487652541,1069
1487678454,744
1487684353,132
1487684353,440
1487684353,860
1487684353,23
1487684353,1008
1487684353,551
1487684353,1017
1487684353,442
1487684353,1016
1487684353,1049
1487684353,907
1487684353,439
1487684353,88
1487684353,91
1487684353,53
1487684353,692
1487684353,694
1487684353,1050
1487684353,770
1487684353,443
1487685608,74
1487685608,995
1487685608,224
1487685608,167
1487685608,826
1487685608,350
1487685608,257
1487685608,220
1487685608,312
1487685608,964
1487685608,640
1487685608,608
1487685608,115
1487685608,755
1487685608,441
1487685608,344
1487685608,180
1487685608,137
1487685608,138
1487685608,901
1487685608,538
1487685608,1039
1487685608,623
1487685608,795
1487685608,734
1487685608,327
1487685608,658
1487685608,221
1487685608,687
1487685608,391
1487685608,957
1487685608,258
1487685608,1068
1487685608,44
1487685608,614
1487685608,961
1487685608,769
1487685608,929
1487685608,754
1487685608,139
1487685608,770
1487685608,855
1487685608,994
1487685608,413
1487685608,507
1487685608,432
1487685608,132
1487685608,326
1487685608,79
1487685608,336
1487685608,616
1487685608,602
1487685608,75
1487685608,787
1487685608,558
1487685608,935
1487685608,68
1487685608,208
1487685608,62
1487685608,298
1487685608,688
1487685608,673
1487685608,877
1487685608,894
1487685608,879
1487685608,457
1487685608,456
1487685608,27
1487685608,342
1487685608,1064
1487685608,91
1487685608,590
1487685608,674
1487685608,1018
1487685608,32
1487685608,492
1487685608,621
1487685608,537
1487685608,775
1487685608,653
1487685608,18
1487685608,714
1487685608,573
1487685608,323
1487685608,76
1487685608,884
1487685608,1075
1487685608,504
1487685608,1058
1487685608,251
1487685608,786
1487685608,800
1487685608,627
1487685608,48
1487685608,321
1487685608,978
1487685608,625
1487685608,442
1487685608,509
1487685608,218
1487685608,637
1487685608,53
1487685608,594
1487685608,694
1487685608,35
1487685608,318
1487685608,906
1487685608,903
1487685608,491
1487685608,899
1487685608,1050
1487685608,313
1487685608,695
1487685608,239
1487685608,699
1487685608,23
1487685608,1082
1487685608,910
1487685608,1053
1487685608,860
1487685608,788
1487685608,440
1487685608,601
1487685608,543
1487685608,358
1487685608,1030
1487685608,1
1487685608,374
1487685608,195
1487685608,420
1487685608,294
1487685608,95
1487685608,310
1487685608,753
1487685608,88
1487685608,811
1487685608,850
1487685608,607
1487685608,256
1487685608,550
1487685608,411
1487685608,740
1487685608,566
1487685608,467
1487685608,290
1487685608,319
1487685608,617
1487685608,861
1487685608,532
1487685608,133
1487685608,495
1487685608,182
1487685608,1017
1487685608,909
1487685608,534
1487685608,887
1487685608,287
1487685608,692
1487685608,215
1487685608,1036
1487685608,1078
1487685608,1028
1487685608,983
1487685608,400
1487685608,348
1487685608,938
1487685608,490
1487685608,443
1487686689,133
1487686689,535
1487686689,298
1487686689,570
1487686689,167
1487686689,1065
1487686689,102
1487686689,60
1487686689,180
1487686689,1039
1487686689,853
1487686689,457
1487686689,443
1487686689,841
1487686689,1075
1487686689,300
1487686689,877
1487686689,770
1487686689,416
1487686689,379
1487686689,903
1487686689,432
1487686689,621
1487686689,964
1487686689,688
1487686689,202
1487686689,376
1487686689,624
1487686689,310
1487686689,821
1487686689,467
1487686689,215
1487686689,160
1487686689,573
1487686689,221
1487686689,327
1487686689,616
1487686689,352
1487686689,825
1487686689,899
1487686689,466
1487686689,558
1487686689,800
1487686689,239
1487686689,75
1487686689,887
1487686689,532
1487686689,741
1487686689,76
1487686689,579
1487686689,48
1487686689,705
1487686689,220
1487686689,326
1487686689,876
1487686689,590
1487686689,137
1487686689,197
1487686689,456
1487686689,79
1487686689,44
1487686689,872
1487686689,317
1487686689,362
1487686689,855
1487686689,374
1487686689,491
1487686689,12
1487686689,795
1487686689,938
1487686689,910
1487686689,1036
1487686689,101
1487686689,1059
1487686689,319
1487686689,687
1487686689,1082
1487686689,1017
1487686689,27
1487686689,653
1487686689,475
1487686689,509
1487686689,764
1487686689,290
1487686689,53
1487686689,1068
1487686689,638
1487686689,965
1487686689,695
1487686689,961
1487686689,52
1487686689,208
1487686689,182
1487686689,23
1487686689,276
1487686689,250
1487686689,1046
1487686689,935
1487686689,490
1487686689,62
1487686689,1030
1487686689,617
1487686689,440
1487686689,627
1487686689,537
1487686689,674
1487686689,546
1487686689,778
1487686689,314
1487686689,1041
1487686689,719
1487686689,811
1487686689,105
1487686689,640
1487686689,353
1487686689,786
1487686689,957
1487686689,132
1487686689,900
1487686689,673
1487686689,442
1487686689,850
1487686689,541
1487686689,861
1487686689,344
1487686689,218
1487686689,694
1487686689,1014
1487686689,929
1487686689,860
1487686689,265
1487686689,618
1487686689,492
1487686689,538
1487686689,641
1487686689,118
1487686689,601
1487686689,1048
1487686689,35
1487686689,411
1487686689,804
1487686689,625
1487686689,420
1487686689,983
1487686689,623
1487686689,831
1487686689,671
1487686689,32
1487686689,294
1487686689,49
1487686689,397
1487686820,321
1487693115,744
1487694956,60
1487694956,503
1487698395,35
1487698395,221
1487698395,416
1487698395,601
1487698395,614
1487698395,132
1487698395,298
1487698395,694
1487698395,356
1487698395,456
1487698395,769
1487698395,397
1487698395,432
1487698395,440
1487698395,139
1487698395,1068
1487698395,1070
1487698395,490
1487698395,91
1487698395,1036
1487698395,910
1487698395,300
1487698395,509
1487698395,714
1487698395,995
1487698395,957
1487698395,850
1487698395,607
1487698395,770
1487698395,887
1487698395,442
1487698395,250
1487698395,795
1487698395,32
1487698395,800
1487698395,596
1487698395,903
1487698395,938
1487698395,616
1487698395,75
1487698395,353
1487698395,23
1487698395,400
1487698395,27
1487698395,206
1487698395,179
1487698395,558
1487698395,1069
1487698395,964
1487698395,220
1487698395,218
1487698395,640
1487698395,627
1487698395,492
1487698395,983
1487698395,1053
1487698395,566
1487698395,719
1487698395,48
1487698395,79
1487698395,108
1487698395,594
1487698395,406
1487698395,775
1487698395,376
1487698395,491
1487698395,929
1487698395,637
1487698395,52
1487698395,1082
1487698395,12
1487698395,673
1487698395,239
1487698395,467
1487698395,879
1487698395,935
1487698395,1029
1487698395,443
1487698395,408
1487698395,137
1487698395,180
1487698395,674
1487698395,625
1487698395,782
1487698395,1030
1487698395,1075
1487698395,653
1487698395,457
1487698395,811
1487701082,23
1487701082,596
1487701082,218
1487701082,203
1487701082,734
1487701082,53
1487701082,1075
1487701082,850
1487701082,616
1487701082,406
1487701082,1036
1487701082,983
1487701082,457
1487701082,52
1487701082,91
1487701082,770
1487701082,1030
1487701082,492
1487701082,617
1487701082,992
1487701082,935
1487701082,443
1487701082,374
1487701082,221
1487701082,625
1487701082,133
1487701082,226
1487701082,167
1487701082,860
1487701082,48
1487701082,466
1487701082,132
1487701082,623
1487701082,440
1487701082,811
1487701082,653
1487701082,795
1487701082,456
1487701082,601
1487701082,929
1487701082,679
1487701082,855
1487701082,180
1487701082,714
1487701082,674
1487701082,208
1487701082,1041
1487701082,290
1487701082,398
1487701082,673
1487701082,79
1487701082,1082
1487701082,538
1487701082,32
1487701082,694
1487701082,787
1487701082,35
1487709986,457
1487709986,795
1487709986,774
1487709986,679
1487709986,673
1487709986,456
1487709986,1075
1487709986,133
1487709986,327
1487709986,219
1487709986,787
1487709986,44
1487709986,670
1487709986,443
1487709986,35
1487709986,601
1487709986,400
1487709986,1030
1487709986,674
1487709986,167
1487709986,300
1487709986,290
1487709986,492
1487709986,552
1487709986,850
1487709986,654
1487709986,860
1487709986,42
1487709986,616
1487709986,48
1487709986,568
1487709986,79
1487709986,62
1487709986,653
1487709986,590
1487709986,221
1487709986,490
1487709986,741
1487709986,788
1487750253,535
1487750253,653
1487750253,811
1487750253,968
1487750253,220
1487750253,224
1487750253,491
1487750253,287
1487750253,883
1487750253,1075
1487750253,532
1487750253,786
1487750253,863
1487750253,964
1487750253,1082
1487750253,860
1487750253,1065
1487750253,929
1487750253,239
1487750253,101
1487750253,432
1487750253,740
1487750253,393
1487750253,1028
1487750253,1068
1487750253,457
1487750253,158
1487750253,314
1487750253,160
1487750253,624
1487750253,44
1487750253,625
1487750253,192
1487750253,887
1487750253,215
1487750253,641
1487750253,442
1487750253,988
1487750253,544
1487750253,48
1487750253,206
1487750253,76
1487750253,542
1487750253,152
1487750253,855
1487750253,775
1487750253,137
1487750253,509
1487750253,29
1487750253,552
1487750253,763
1487750253,1036
1487750253,910
1487750253,754
1487750253,1039
1487750253,938
1487750253,1011
1487750253,637
1487750253,594
1487750253,466
1487750253,344
1487750253,760
1487750253,1029
1487750253,573
1487750253,300
1487750253,534
1487750253,1058
1487750253,1041
1487750253,52
1487750253,274
1487750253,543
1487750253,674
1487750253,666
1487750253,739
1487750253,321
1487750253,640
1487750253,456
1487750253,579
1487750253,974
1487750253,824
1487750253,853
1487750253,374
1487750253,861
1487750253,541
1487750253,800
1487750253,102
1487750253,512
1487750253,467
1487750253,613
1487750253,546
1487750253,443
1487750253,723
1487750253,614
1487750253,23
1487750253,495
1487750253,694
1487750253,903
1487750253,909
1487750253,714
1487750253,79
1487750253,596
1487750253,132
1487750253,400
1487750253,407
1487750253,623
1487750253,138
1487750253,972
1487750253,983
1487750253,1059
1487750253,440
1487750253,741
1487750253,627
1487750253,558
1487750253,770
1487750253,601
1487750253,1049
1487750253,167
1487750253,795
1487750253,557
1487750253,268
1487750253,397
1487750253,403
1487750253,376
1487750253,851
1487750253,416
1487750253,91
1487750253,221
1487750253,937
1487750253,576
1487750253,62
1487750253,872
1487750253,42
1487750253,616
1487750253,935
1487750253,327
1487750253,826
1487750253,1069
1487750253,553
1487750253,1050
1487750253,27
1487750253,955
1487750253,408
1487750253,957
1487750253,608
1487750253,244
1487750253,75
1487750253,36
1487750253,907
1487750253,420
1487750253,294
1487750253,992
1487750253,621
1487750253,208
1487750253,688
1487750253,975
1487750253,617
1487750253,951
1487750253,921
1487750253,109
1487750253,1064
1487750253,318
1487750253,831
1487750253,538
1487750253,673
1487750253,35
1487750253,490
1487750253,850
1487750253,1030
1487750253,1017
1487750253,693
1487750253,180
1487750253,764
1487750253,406
1487750253,353
1487750253,537
1487750253,32
1487750253,879
1487750253,886
1487750253,279
1487750253,1012
1487750253,155
1487750253,675
1487750253,53
1487750253,769
1487750253,421
1487750253,566
1487750253,590
1487750253,298
1487755195,171
1487755195,456
1487755195,492
1487755195,62
1487755195,276
1487755195,53
1487755195,787
1487759650,788
1487759650,714
1487759650,492
1487759650,509
1487761128,53
1487761128,91
1487761128,787
1487761128,456
1487761128,182
1487761128,860
1487761227,457
1487761227,348
1487761227,3
1487761227,509
1487761227,68
1487761227,79
1487761227,616
1487761227,957
1487761227,137
1487761227,654
1487761227,674
1487761227,624
1487761227,623
1487761227,411
1487761227,48
1487761227,688
1487761227,788
1487761227,1
1487761227,1017
1487761227,653
1487761227,350
1487761227,44
1487761227,695
1487761227,901
1487761227,136
1487761227,492
1487761227,313
1487761227,983
1487761227,964
1487761227,787
1487761227,115
1487761227,1028
1487762100,356
1487762100,457
1487762100,787
1487762100,770
1487762100,420
1487762100,887
1487762100,180
1487762100,754
1487773669,206
1487773669,88
1487773669,795
1487773669,601
1487773669,759
1487773669,909
1487773669,770
1487773669,1082
1487773669,443
1487773669,400
1487773669,694
1487773669,1039
1487773669,53
1487773669,887
1487779260,35
1487779260,983
1487779260,48
1487779260,653
1487779260,935
1487779260,167
1487779260,79
1487779260,601
1487779260,491
1487779260,616
1487779260,416
1487779260,770
1487779260,215
1487779260,625
1487779260,1082
1487779260,27
1487804852,694
1487804852,440
1487804852,132
1487804852,88
1487809653,860
1487809653,899
1487809653,456
1487809653,770
1487809653,601
1487809653,62
1487809653,79
1487809653,48
1487811097,744
1487817375,504
1487817375,770
1487817375,1010
1487817375,788
1487817375,12
1487817375,637
1487817375,627
1487817375,462
1487817375,167
1487817375,566
1487817375,590
1487817375,538
1487817375,992
1487817375,617
1487817375,607
1487817375,675
1487817375,221
1487817375,537
1487817375,811
1487817375,601
1487817375,820
1487817375,616
1487817375,1059
1487817375,961
1487817375,688
1487817375,456
1487817375,182
1487817375,911
1487817375,50
1487817375,1049
1487817375,853
1487817375,666
1487817375,1058
1487817375,795
1487817375,230
1487817375,850
1487817375,983
1487817375,864
1487817375,440
1487817375,596
1487817375,558
1487817375,1068
1487817375,861
1487817375,357
1487817375,935
1487817375,48
1487817375,903
1487817375,740
1487817375,442
1487817375,102
1487817375,344
1487817375,49
1487817375,150
1487817375,1030
1487817375,287
1487817375,138
1487817375,754
1487817375,674
1487817375,929
1487817375,467
1487817375,152
1487817375,883
1487817375,91
1487817375,570
1487817375,552
1487817375,208
1487817375,411
1487817375,886
1487817375,18
1487817375,290
1487817375,968
1487817375,673
1487817375,400
1487817375,624
1487817375,625
1487817375,318
1487817375,62
1487817375,27
1487817375,406
1487817375,1075
1487817375,298
1487817375,1041
1487817375,352
1487817375,507
1487817375,938
1487817375,305
1487817375,250
1487817375,408
1487817375,413
1487817375,1082
1487817375,353
1487817375,641
1487817375,416
1487817375,550
1487817375,782
1487817375,714
1487817375,909
1487817375,432
1487817375,826
1487817375,75
1487817375,379
1487817375,704
1487817375,872
1487817375,132
1487817375,910
1487817375,397
1487817375,327
1487817375,383
1487817375,1026
1487817375,300
1487817375,532
1487817375,218
1487817375,79
1487817375,719
1487817375,52
1487817375,32
1487817375,492
1487817375,95
1487817375,614
1487817375,653
1487817375,1039
1487817375,1036
1487817375,490
1487817375,314
1487817375,23
1487817375,964
1487817375,1069
1487817375,1053
1487817375,239
1487817375,535
1487817375,294
1487817375,855
1487817375,376
1487817375,420
1487817375,863
1487817375,466
1487817375,877
1487817375,831
1487817375,1018
1487817375,694
1487817375,800
1487817375,995
1487817375,723
1487817375,957
1487817375,887
1487817375,160
1487817375,206
1487817375,439
1487817375,1029
1487817375,374
1487817375,491
1487817375,471
1487817375,310
1487817375,180
1487817375,220
1487817375,640
1487817375,763
1487817375,443
1487817375,35
1487817375,44
1487817375,786
1487817375,457
1487817375,860
1487817375,509
1487817375,142
1487818712,699
1487818712,1075
1487818712,281
1487818712,1082
1487818712,602
1487818712,909
1487818712,310
1487818712,573
1487818712,220
1487818712,195
1487818712,70
1487818712,938
1487818712,471
1487818712,1074
1487818712,741
1487818712,408
1487818712,442
1487818712,300
1487818712,95
1487818712,754
1487818712,221
1487818712,133
1487818712,653
1487818712,961
1487818712,1039
1487818712,23
1487818712,171
1487818712,1018
1487818712,48
1487818712,411
1487818712,102
1487818712,505
1487818712,535
1487818712,665
1487818712,1002
1487818712,788
1487818712,132
1487818712,432
1487818712,753
1487818712,658
1487818712,294
1487818712,861
1487818712,27
1487818712,872
1487818712,542
1487818712,704
1487818712,607
1487818712,694
1487818712,490
1487818712,532
1487818712,582
1487818712,775
1487818712,641
1487818712,688
1487818712,416
1487818712,1049
1487818712,182
1487818712,344
1487818712,558
1487818712,44
1487818712,850
1487818712,957
1487818712,407
1487818712,228
1487818712,457
1487818712,321
1487818712,492
1487818712,139
1487818712,616
1487818712,838
1487818712,764
1487818712,290
1487818712,826
1487818712,353
1487818712,590
1487818712,538
1487818712,786
1487818712,640
1487818712,569
1487818712,420
1487818712,1064
1487818712,52
1487818712,376
1487818712,541
1487818712,886
1487818712,137
1487818712,955
1487818712,462
1487818712,687
1487818712,62
1487818712,79
1487818712,504
1487818712,673
1487818712,907
1487818712,935
1487818712,983
1487818712,968
1487818712,887
1487818712,491
1487818712,383
1487818712,138
1487818712,42
1487818712,439
1487818712,218
1487818712,670
1487818712,770
1487818712,740
1487818712,1028
1487818712,992
1487818712,1017
1487818712,1036
1487818712,674
1487818712,855
1487818712,319
1487818712,899
1487818712,206
1487818712,75
1487818712,167
1487818712,863
1487818712,250
1487818712,1012
1487818712,466
1487818712,512
1487818712,534
1487818712,208
1487818712,637
1487818712,279
1487818712,623
1487818712,624
1487818712,627
1487818712,219
1487818712,566
1487818712,877
1487818712,160
1487818712,53
1487818712,323
1487818712,180
1487818712,596
1487818712,212
1487818712,28
1487818712,929
1487818712,1030
1487818712,239
1487818712,970
1487818712,1041
1487818712,666
1487818712,601
1487818712,287
1487818712,406
1487818712,652
1487818712,456
1487818712,509
1487818712,379
1487818712,625
1487818712,906
1487818712,18
1487818712,910
1487818712,68
1487818712,739
1487818712,964
1487818712,639
1487818712,642
1487818712,934
1487818712,763
1487818712,35
1487818712,800
1487818712,60
1487818712,443
1487818712,537
1487818712,314
1487818712,734
1487818712,629
1487818712,860
1487818712,1068
1487818712,675
1487818712,867
1487818712,32
1487818712,164
1487818712,91
1487818712,196
1487818712,397
1487818712,951
1487818712,617
1487818712,690
1487818712,795
1487818712,811
1487818712,594
1487818712,714
1487818712,570
1487818712,787
1487818712,853
1487818712,869
1487818712,374
1487818712,327
1487818712,400
1487818712,440
1487818886,132
1487818886,1030
1487818886,694
1487818886,442
1487818886,91
1487820437,744
1487834297,239
1487834297,666
1487834297,492
1487834297,774
1487834297,182
1487834297,964
1487834297,294
1487843777,623
1487843777,456
1487843777,855
1487843777,208
1487843777,627
1487843777,466
1487843777,910
1487843777,951
1487843777,443
1487843777,250
1487843777,318
1487843777,326
1487843777,558
1487843777,376
1487843777,23
1487843777,640
1487843777,795
1487843777,91
1487843777,416
1487843777,903
1487843777,239
1487843777,222
1487843777,872
1487843777,62
1487843777,935
1487843777,218
1487843777,714
1487843777,1082
1487843777,327
1487843777,1049
1487843777,490
1487843777,653
1487843777,673
1487843777,983
1487843777,132
1487843777,35
1487843777,770
1487843777,964
1487843777,32
1487843777,1036
1487843777,1053
1487843777,811
1487843777,694
1487843777,887
1487843777,1069
1487843777,27
1487843777,688
1487843777,379
1487843777,102
1487843777,75
1487843777,1059
1487843777,492
1487843777,221
1487843777,968
1487843777,79
1487843777,1017
1487843777,853
1487843777,541
1487843777,53
1487843777,1050
1487843777,400
1487843777,674
1487843777,938
1487843777,860
1487843777,1030
1487843777,314
1487843777,491
1487843777,861
1487843777,1018
1487843777,616
1487843777,467
1487843777,440
1487843777,624
1487843777,457
1487843777,167
1487843777,625
1487843777,48
1487843777,929
1487843777,988
1487843777,49
1487843777,687
1487843777,617
1487843777,287
1487843777,413
1487843777,244
1487843777,641
1487843777,1075
1487843777,754
1487843777,800
1487843777,538
1487843777,298
1487843777,850
1487843777,1068
1487843777,1041
1487843777,1039
1487843777,374
1487843777,537
1487843777,679
1487843777,566
1487843777,601
1487843777,206
1487843777,552
1487843777,637
1487843777,532
1487843777,957
1487843777,786
1487843777,432
1487843777,290
1487843777,594
1487878559,532
1487878559,811
1487878559,27
1487878559,541
1487878559,538
1487878559,537
1487878559,657
1487878559,601
1487878559,495
1487878559,25
1487878559,614
1487878559,457
1487879151,492
1487879151,329
1487879151,413
1487879151,995
1487879151,262
1487879151,420
1487879151,53
1487879151,786
1487879151,112
1487879151,1048
1487879151,318
1487879151,182
1487879151,929
1487879151,321
1487879151,964
1487879151,623
1487879151,457
1487879151,416
1487879151,596
1487879151,851
1487879151,740
1487879151,28
1487879151,933
1487879151,491
1487879151,206
1487879151,379
1487879151,788
1487879151,1026
1487879151,567
1487879151,587
1487879151,1002
1487879151,290
1487879151,951
1487879151,32
1487879151,983
1487879151,687
1487881041,323
1487881041,456
1487881041,1036
1487881041,48
1487881041,779
1487881041,670
1487881041,770
1487881041,23
1487881041,787
1487881041,35
1487881041,1064
1487881041,356
1487881041,492
1487881041,623
1487881041,601
1487881041,695
1487881041,276
1487881041,239
1487881041,287
1487881041,903
1487881041,432
1487881041,26
1487881041,509
1487881041,992
1487881041,132
1487881041,867
1487881041,596
