NPI,HCPCS
1285714428,52000
1285714428,J9217
1285714428,99211
1285714428,76872
1285714428,52240
1285714428,99212
1285714428,55866
1285714428,99204
1285714428,55700
1285739235,51797
1285739235,52281
1285739235,99231
1285739235,87045
1285739235,96402
1285739235,J9030
1285739235,76870
1285739235,74178
1285739235,J9031
1285739235,99203
1285739235,52442
1285739235,Q9967
1285739235,36415
1285739235,81001
1285739235,85025
1285739235,51728
1285739235,52332
1285739235,51741
1285739235,76872
1285739235,74420
1285739235,87077
1285739235,80048
1285739235,99212
1285739235,52000
1285739235,93975
1285739235,51701
1285739235,87187
1285739235,J9217
1285739235,84403
1285739235,51798
1285739235,51784
1285739235,80053
1285739235,84270
1285739235,84153
1285739235,51705
1285739235,81003
1285739235,99211
1285739235,51720
1285739235,52441
1285739235,76775
1285739235,99214
1285739235,52356
1285739235,99222
1285739235,51702
1285739235,74176
1285739235,99213
1285739235,87186
1285739235,96372
1285739235,84154
1285739235,76942
1285739235,76770
1285739235,76377
1285739235,87086
1285739235,52310
1285739235,J1580
1285739235,99232
1285739235,55700
1295093995,G0009
1295093995,20610
1295093995,G0008
1295093995,G0444
1295093995,90662
1295093995,93793
1295093995,99214
1295093995,71046
1295093995,96127
1295093995,G0180
1295093995,99215
1295093995,85610
1295093995,G0179
1295093995,J3301
1295093995,J3420
1295093995,90732
1295093995,99213
1295093995,G0439
1295093995,96372
1285680314,82962
1285680314,99213
1285680314,87880
1285680314,87804
1285680314,99214
1285680314,99203
1285680314,81003
1285680314,71046
1285680314,96372
1285680314,J1100
1285680314,99204
1285742296,99223
1285742296,82306
1285742296,84443
1285742296,83550
1285742296,99231
1285742296,85027
1285742296,38222
1285742296,82728
1285742296,G0328
1285742296,99215
1285742296,85025
1285742296,85610
1285742296,80053
1285742296,99205
1285742296,36415
1285742296,82746
1285742296,83540
1285742296,82607
1285742296,82274
1285742296,99219
1285742296,99239
1285742296,84153
1285742296,99214
1285742296,80048
1285742296,86300
1285742296,99232
1285742296,82378
1285742296,99204
1285742296,99222
1285742296,99213
1285742296,99233
1285742296,80076
1285742296,83735
1285742296,99217
1285742296,99203
1285742296,83615
1285675488,99283
1285675488,99284
1285675488,99203
1285675488,99238
1285675488,99213
1285675488,99214
1285675488,99218
1285675488,99217
1285675488,99221
1285675488,99231
1285675488,99308
1285675488,96372
1285726703,99232
1295710390,81002
1295710390,99214
1295710390,81003
1295710390,99213
1285782847,92004
1285782847,76514
1285782847,92286
1285782847,68320
1285782847,92136
1285782847,92235
1285782847,92134
1285782847,66821
1285782847,65778
1285782847,66984
1285782847,92020
1285782847,92250
1285782847,66982
1285782847,0191T
1285782847,66711
1285782847,67028
1285782847,92025
1285782847,92284
1285782847,95004
1285782847,92012
1285782847,92014
1285782847,92285
1285782847,92083
1285782847,J9035
1285782847,68761
1285782847,92133
1285782847,99204
1285782847,76512
1285782847,65855
1285782847,67840
1285782847,65782
1285782847,66710
1285782847,92132
1285627265,99238
1285627265,99220
1285627265,99223
1285627265,99217
1285627265,99232
1285627265,99233
1285627265,99226
1285627265,99291
1285627265,99239
1295767101,67820
1295767101,66821
1295767101,92286
1295767101,92083
1295767101,68761
1295767101,92285
1295767101,67840
1295767101,92250
1295767101,92014
1295767101,15823
1295767101,66982
1295767101,92004
1295767101,92134
1295767101,92012
1295767101,66984
1295767101,92025
1295767101,76514
1295767101,92136
1295767101,92081
1295767101,92133
1295767101,92002
1285894055,99202
1285894055,11721
1285894055,J1030
1285894055,11042
1285894055,99203
1285894055,99213
1285894055,99214
1285894055,11730
1285894055,11055
1285619866,90732
1285619866,81003
1285619866,83036
1285619866,G0438
1285619866,96372
1285619866,J1100
1285619866,83550
1285619866,93000
1285619866,83540
1285619866,84153
1285619866,G0402
1285619866,85027
1285619866,80048
1285619866,90662
1285619866,80053
1285619866,84443
1285619866,85652
1285619866,J1030
1285619866,99214
1285619866,82728
1285619866,36415
1285619866,G0009
1285619866,80305
1285619866,84439
1285619866,99213
1285619866,83735
1285619866,80061
1285619866,99495
1285619866,J1040
1285619866,G0439
1285619866,G0008
1285619866,82607
1295728293,99358
1295728293,99205
1295728293,93306
1295728293,96365
1295728293,93000
1295728293,99354
1295728293,G0166
1295728293,36475
1295728293,99213
1295728293,99233
1295728293,99359
1295728293,93016
1295728293,93225
1295728293,99214
1295728293,93970
1295728293,93923
1295728293,99215
1295728293,93922
1295728293,93227
1295728293,93925
1295728293,99212
1295728293,93015
1295728293,93297
1295728293,93880
1295728293,99355
1295763878,99213
1295763878,99232
1295763878,99223
1295763878,99212
1295763878,93000
1295763878,99214
1295763878,99233
1295763878,99222
1295763878,99231
1295763878,G0008
1295763878,G0444
1295763878,G0439
1295720050,99212
1295720050,99222
1295720050,36415
1295720050,G0328
1295720050,99238
1295720050,97024
1295720050,99211
1295720050,81002
1295720050,99496
1295720050,99214
1295720050,97035
1295720050,G0008
1295720050,93000
1295720050,97124
1295720050,G0439
1295720050,90674
1295720050,99213
1295720050,99232
1295706430,90833
1295706430,90832
1295706430,99204
1295706430,99214
1295706430,99213
1295706430,G0444
1285654301,99214
1285654301,95923
1285654301,36415
1285654301,95004
1285654301,95921
1285654301,93922
1285654301,95165
1295081198,99291
1295081198,99233
1295081198,99239
1295081198,93010
1295081198,99223
1295081198,99217
1295081198,99232
1295081198,99220
1285949420,J1100
1285949420,11042
1285949420,11719
1285949420,11720
1285949420,97597
1285949420,99221
1285949420,99203
1285949420,99214
1285949420,10060
1285949420,20605
1285949420,99213
1285949420,11056
1285949420,J3301
1285949420,11721
1285949420,99212
1285949420,11055
1285949420,99232
1285949420,11057
1295050227,99239
1295050227,99232
1295050227,99223
1295050227,99233
1295050227,99220
1295050227,99217
1316129893,99214
1316129893,J3301
1316129893,90662
1316129893,93000
1316129893,G0009
1316129893,99406
1316129893,90670
1316129893,G0439
1316129893,90732
1316129893,87880
1316129893,90688
1316129893,99213
1316129893,G0008
1316129893,20610
1316129893,69209
1316129893,99212
1316129893,96372
1316129893,87804
1316129893,81003
1316129893,J2930
1316258031,83036
1316258031,99213
1316258031,G0008
1316258031,82044
1316258031,90686
1316258031,G0009
1316258031,81003
1316258031,36415
1316258031,90662
1316258031,99214
1316258031,G0439
1316258031,85025
1316906548,80048
1316906548,99232
1316906548,93880
1316906548,J2010
1316906548,93306
1316906548,82947
1316906548,85610
1316906548,G0009
1316906548,99239
1316906548,73502
1316906548,76705
1316906548,71046
1316906548,99213
1316906548,72100
1316906548,90732
1316906548,96372
1316906548,85651
1316906548,80076
1316906548,99316
1316906548,80053
1316906548,J1885
1316906548,93000
1316906548,99309
1316906548,G0008
1316906548,85025
1316906548,73030
1316906548,81001
1316906548,99238
1316906548,J0696
1316906548,84550
1316906548,J0702
1316906548,80061
1316906548,87804
1316906548,90756
1316906548,83036
1316906548,93925
1316906548,99315
1316906548,73560
1316906548,20610
1316906548,85014
1316906548,99214
1316906548,99305
1316906548,99308
1316906548,82270
1316906548,99223
1316906548,J1100
1326087909,99212
1326087909,99215
1326087909,G0008
1326087909,90688
1326087909,90756
1326087909,99213
1326121716,95165
1326121716,99213
1326121716,95004
1326121716,95024
1326121716,95117
1326121716,99204
1326121716,99214
1326121716,94010
1316926421,93016
1316926421,99232
1316926421,99233
1316926421,99220
1316926421,99226
1316926421,99223
1316926421,93306
1316926421,93458
1316926421,92928
1316926421,93925
1316926421,93460
1316926421,92960
1316926421,A9500
1316926421,99225
1316926421,93880
1316926421,J0153
1316926421,93000
1316926421,99204
1316926421,93018
1316926421,93280
1316926421,93312
1316926421,93015
1316926421,93975
1316926421,78452
1316926421,99213
1316926421,99214
1316926421,93224
1316929862,99214
1316929862,36415
1316929862,45388
1316929862,43239
1316929862,99222
1316929862,45378
1316929862,G0121
1316929862,85025
1316929862,99203
1316929862,45380
1316929862,99213
1316929862,99202
1316929862,45385
1316929862,G0500
1316929862,99204
1316929862,G0105
1316929862,99231
1326152414,99214
1326152414,99213
1326152414,G0402
1326152414,G0444
1326152414,82248
1326152414,85652
1326152414,80048
1326152414,G0439
1326152414,82570
1326152414,80053
1326152414,81003
1326152414,82306
1326152414,80061
1326152414,G0008
1326152414,99215
1326152414,82043
1326152414,90662
1326152414,85025
1326152414,83036
1326152414,90732
1326152414,99212
1326152414,G0009
1326152414,82607
1326152414,84443
1326152414,90670
1326152414,G0472
1326163981,J1200
1326163981,96523
1326163981,83735
1326163981,J3490
1326163981,96365
1326163981,96375
1326163981,J9145
1326163981,99233
1326163981,G9678
1326163981,96401
1326163981,J9025
1326163981,J1626
1326163981,99239
1326163981,J9312
1326163981,J1100
1326163981,Q5101
1326163981,96372
1326163981,96413
1326163981,96415
1326163981,85025
1326163981,99215
1326163981,J7030
1326163981,J3489
1326163981,96361
1326163981,96360
1326163981,38222
1326163981,96374
1326163981,96367
1326163981,96366
1326163981,84100
1326163981,J9041
1326163981,99223
1326163981,99213
1326163981,83615
1326163981,80053
1326163981,99232
1326163981,99214
1326163981,99205
1316942964,96366
1316942964,83520
1316942964,J7030
1316942964,96360
1316942964,J2469
1316942964,86300
1316942964,86334
1316942964,96372
1316942964,99213
1316942964,88185
1316942964,82607
1316942964,J0881
1316942964,J7040
1316942964,36415
1316942964,J9025
1316942964,96365
1316942964,96367
1316942964,90674
1316942964,J2930
1316942964,J1100
1316942964,84443
1316942964,82306
1316942964,96375
1316942964,96417
1316942964,82728
1316942964,J0185
1316942964,99204
1316942964,80048
1316942964,J3420
1316942964,J9312
1316942964,86304
1316942964,99214
1316942964,83735
1316942964,80053
1316942964,99205
1316942964,96411
1316942964,J3489
1316942964,G0008
1316942964,J2505
1316942964,81002
1316942964,96413
1316942964,85651
1316942964,84439
1316942964,96377
1316942964,88184
1316942964,96523
1316942964,J3490
1316942964,96415
1316942964,J0897
1316942964,G9678
1316942964,83615
1316942964,83550
1316942964,J9045
1316942964,J1439
1316942964,99211
1316942964,82378
1316942964,J9171
1316942964,82784
1316942964,96402
1316942964,85025
1316942964,99215
1316942964,83540
1316942964,84165
1316942964,96401
1316942964,J0696
1316942964,96361
1316942964,J1200
1326047119,11056
1326047119,11042
1326047119,99214
1326047119,11055
1326047119,93923
1326047119,73610
1326047119,11730
1326047119,99212
1326047119,17110
1326047119,J3301
1326047119,99203
1326047119,99213
1326047119,97597
1326047119,11721
1326047119,73630
1326047119,11750
1326047119,11719
1326047119,11720
1326047119,11755
1326055849,99204
1326055849,22840
1326055849,22633
1326055849,22845
1326055849,99214
1326055849,99213
1326055849,63047
1326055849,22853
1326055849,22842
1326055849,22634
1326055849,22551
1326055849,63048
1326055849,20931
1326055849,22614
1326152422,52000
1326152422,99212
1326152422,99215
1326152422,55866
1326152422,99204
1326152422,52332
1326152422,99205
1326152422,52648
1326152422,99213
1326152422,99214
1326152422,52235
1326233966,64643
1326233966,99205
1326233966,64642
1326233966,93880
1326233966,64615
1326233966,99223
1326233966,99213
1326233966,99215
1326233966,99232
1326233966,99222
1326233966,99204
1326233966,99203
1326233966,93892
1326233966,99214
1326233966,J0585
1326233966,95874
1326250705,G0008
1326250705,G0009
1326250705,G0439
1326250705,93010
1326250705,G0442
1326250705,99213
1326250705,G0444
1326250705,90732
1326250705,90674
1326250705,82962
1326250705,G0402
1326250705,93000
1326250705,99406
1326250705,90670
1326250705,99214
1326049263,81002
1326049263,90674
1326049263,99222
1326049263,17110
1326049263,93000
1326049263,99214
1326049263,G0439
1326049263,G0008
1326049263,J3420
1326049263,69210
1326049263,99213
1326049263,99231
1326049263,J0702
1326049263,96372
1316933708,96372
1316933708,93000
1316933708,99214
1316933708,99203
1316933708,G0439
1316933708,G0444
1316933708,99213
1326132432,99497
1326132432,G0008
1326132432,99213
1326132432,90662
1326132432,36415
1326132432,G0439
1326132432,99214
1326132432,83036
1316951171,84403
1316951171,86141
1316951171,99233
1316951171,J1756
1316951171,84153
1316951171,86300
1316951171,84436
1316951171,99223
1316951171,87502
1316951171,80053
1316951171,96413
1316951171,96375
1316951171,J1885
1316951171,85610
1316951171,90674
1316951171,82728
1316951171,96365
1316951171,85730
1316951171,36415
1316951171,99214
1316951171,83615
1316951171,85046
1316951171,99213
1316951171,83721
1316951171,84443
1316951171,J2060
1316951171,84481
1316951171,96361
1316951171,96372
1316951171,J3489
1316951171,80076
1316951171,82607
1316951171,82746
1316951171,80048
1316951171,J3490
1316951171,96360
1316951171,G0008
1316951171,80061
1316951171,J7050
1316951171,J2405
1316951171,82397
1316951171,85670
1316951171,83735
1316951171,99205
1316951171,J1170
1316951171,83036
1316951171,83540
1316951171,82378
1316951171,85379
1316951171,83550
1316951171,99212
1316951171,82306
1316951171,J1200
1316951171,85025
1316951171,85651
1316951171,J7040
1316951171,81001
1316951171,96374
1316951171,85384
1316951171,84479
1316936198,36415
1316936198,99213
1316936198,G0009
1316936198,G0439
1316936198,G0008
1316936198,G0402
1316936198,99214
1316936198,90670
1316936198,G0438
1316936198,90732
1316936198,90686
1326209354,G0442
1326209354,90756
1326209354,81025
1326209354,G0444
1326209354,G0008
1326209354,99203
1326209354,99213
1326209354,99214
1326209354,G0439
1326209354,36415
1326230038,91200
1326230038,99205
1326230038,43239
1326230038,99221
1326230038,99214
1326230038,99215
1326230038,99223
1326230038,99204
1326230038,99222
1326230038,99213
1326230038,43235
1326230038,99233
1326230038,99232
1316143498,99226
1316143498,99238
1316143498,99217
1316143498,99239
1316143498,99497
1316143498,99223
1316143498,99220
1316143498,99232
1316143498,99233
1316914542,J7325
1316914542,73562
1316914542,77077
1316914542,99213
1316914542,73523
1316914542,27447
1316914542,73560
1316914542,99212
1316914542,72100
1316914542,99203
1316914542,20610
1316914542,27130
1316914542,73502
1316914542,J3301
1316914542,99204
1316914542,77002
1316914542,99214
1316914542,73721
1316914542,72148
1316914542,73564
1326019142,99223
1326019142,85610
1326019142,93283
1326019142,93454
1326019142,93280
1326019142,78452
1326019142,93295
1326019142,99221
1326019142,99233
1326019142,99213
1326019142,93227
1326019142,99232
1326019142,93455
1326019142,93010
1326019142,93016
1326019142,93296
1326019142,99214
1326019142,99203
1326019142,93000
1326019142,93458
1326019142,99212
1326019142,99222
1326019142,93571
1326019142,93294
1326019142,92928
1326019142,99204
1326019142,93297
1326019142,99211
1326019142,99217
1326019142,93306
1326019142,93793
1326019142,93018
1326019142,93308
1326019142,99152
1326019142,93312
1326019142,99215
1326112178,G0444
1326112178,82570
1326112178,81001
1326112178,G0439
1326112178,80048
1326112178,77067
1326112178,99214
1326112178,36415
1326112178,83036
1326112178,84443
1326112178,82043
1326112178,80061
1326112178,85025
1326112178,99213
1326112178,77063
1326112178,80053
1326265794,G0438
1326265794,99213
1326265794,82274
1326265794,G0009
1326265794,36415
1326265794,99214
1326265794,90670
1326265794,90662
1326265794,90686
1326265794,G0439
1326265794,90653
1326265794,93000
1326265794,G0008
1326265794,99215
1326049412,23472
1326049412,73221
1326049412,99213
1326049412,99203
1326049412,20610
1326049412,99212
1326049412,29826
1326049412,99214
1326049412,J1030
1326049412,29827
1326049412,73030
1326049412,99204
1326049412,J0702
1326049412,29824
1326039272,99213
1326039272,99215
1326039272,99214
1326039272,99222
1326039272,99232
1326039272,99204
1326039272,99223
1326039272,99205
1326039272,99233
1356386502,84439
1356386502,83036
1356386502,80048
1356386502,G0439
1356386502,J1100
1356386502,99204
1356386502,80061
1356386502,G0008
1356386502,90732
1356386502,11311
1356386502,36415
1356386502,82570
1356386502,G0009
1356386502,99213
1356386502,90686
1356386502,90662
1356386502,90670
1356386502,99212
1356386502,81001
1356386502,99214
1356386502,85027
1356386502,80053
1356386502,82043
1356386502,20610
1356386502,84153
1356386502,71046
1356386502,84443
1356399208,93000
1356399208,G0108
1356399208,45380
1356399208,96372
1356399208,85025
1356399208,99215
1356399208,J3420
1356399208,81001
1356399208,99214
1356399208,90662
1356399208,99211
1356399208,99212
1356399208,G0402
1356399208,99496
1356399208,G0180
1356399208,90670
1356399208,99495
1356399208,36415
1356399208,20610
1356399208,81003
1356399208,99213
1356399208,G0009
1356399208,90732
1356399208,85027
1356399208,45385
1356399208,J3301
1356399208,G0008
1356399208,83036
1356399208,G0439
1356399208,90688
1356437925,99203
1356437925,99212
1356437925,52204
1356437925,99215
1356437925,99204
1356437925,52000
1356437925,99205
1356437925,55700
1356437925,52310
1356437925,99213
1356437925,51702
1356437925,99214
1356437925,99202
1346347812,99220
1346347812,99217
1346347812,99219
1346347812,99226
1346347812,99239
1346347812,99223
1346347812,99238
1346347812,99232
1346347812,99233
1346347812,99225
1346485919,J1100
1346485919,20605
1346485919,99211
1346485919,93922
1346485919,J7620
1346485919,80305
1346485919,93040
1346485919,G0180
1346485919,G0446
1346485919,36415
1346485919,99490
1346485919,93015
1346485919,J7611
1346485919,17110
1346485919,J1030
1346485919,95923
1346485919,99204
1346485919,93923
1346485919,99214
1346485919,20610
1346485919,G0444
1346485919,85610
1346485919,J3301
1346485919,17111
1346485919,94640
1346485919,J2001
1346485919,G0402
1346485919,87804
1346485919,94010
1346485919,95924
1346485919,87880
1346485919,G0438
1346485919,94060
1346485919,90662
1346485919,93000
1346485919,76942
1346485919,99497
1346485919,99213
1346485919,J1940
1346485919,99205
1346485919,69209
1346485919,96372
1346485919,G0447
1346485919,90686
1346485919,93229
1346485919,94727
1346485919,96361
1346485919,94400
1346485919,90688
1346485919,95943
1346485919,G0403
1346485919,95004
1346485919,G0328
1346485919,94681
1346485919,94729
1346485919,G0442
1346485919,96116
1346485919,G0008
1346485919,G0439
1346485919,20552
1346485919,J0696
1346485919,J0585
1346485919,69210
1346485919,94375
1346485919,81002
1346485919,96360
1346485919,99212
1346485919,99215
1356333108,99232
1356333108,99223
1356333108,99220
1356333108,99225
1356333108,99219
1356333108,99233
1356333108,99217
1356333108,99238
1356333108,93018
1356333108,93016
1356333108,99222
1356442578,G0180
1356442578,99214
1356442578,90732
1356442578,71046
1356442578,85610
1356442578,J0696
1356442578,99490
1356442578,81003
1356442578,G0008
1356442578,J1100
1356442578,87804
1356442578,80305
1356442578,J3420
1356442578,99203
1356442578,G0179
1356442578,99213
1356442578,90662
1356442578,J1030
1356442578,J1580
1356442578,G0444
1356442578,G0439
1356442578,80061
1356442578,G0442
1356442578,J1885
1356442578,G0009
1356442578,90670
1356442578,85025
1356442578,96372
1356442578,83037
1356442578,36415
1356487904,95024
1356487904,95004
1356487904,95018
1356487904,36415
1356487904,99204
1356487904,95012
1356487904,99214
1356315865,99211
1356315865,20610
1356315865,G0180
1356315865,G0402
1356315865,99212
1356315865,G0439
1356315865,G0438
1356315865,99213
1356315865,99214
1356315865,99204
1346265568,99214
1346265568,99215
1346265568,99213
1346397619,99214
1346397619,99215
1346397619,99204
1346397619,11045
1346397619,99212
1346397619,29581
1346397619,11042
1346397619,99213
1346530441,0376T
1346530441,92250
1346530441,92004
1346530441,99213
1346530441,92133
1346530441,66984
1346530441,92002
1346530441,66982
1346530441,92012
1346530441,92020
1346530441,76514
1346530441,76519
1346530441,0191T
1346530441,99204
1346530441,92083
1346530441,92134
1346530441,65820
1346530441,92014
1346530441,66821
1346530441,92136
1356492342,G0439
1356492342,82947
1356492342,98925
1356492342,85018
1356492342,93000
1356492342,J1100
1356492342,J3420
1356492342,36415
1356492342,96372
1356492342,99214
1356492342,81002
1356492342,99213
1356617393,99239
1356617393,99225
1356617393,99232
1356617393,99222
1356617393,99233
1356617393,99217
1356617393,99238
1356617393,99219
1346347432,11750
1346347432,11055
1346347432,97597
1346347432,J3301
1346347432,11721
1346347432,20550
1346347432,99203
1346347432,11720
1346347432,99202
1346347432,99213
1346347432,11056
1346347432,11719
1346347432,28285
1346347432,99212
1346347432,73620
1356352553,93000
1356352553,G0008
1356352553,81001
1356352553,99307
1356352553,90670
1356352553,71046
1356352553,83036
1356352553,96372
1356352553,36415
1356352553,99309
1356352553,81015
1356352553,81003
1356352553,93010
1356352553,99213
1356352553,99305
1356352553,99308
1356352553,90471
1356352553,85025
1356352553,90662
1356352553,85610
1356352553,J0897
1356352553,90732
1356352553,99211
1356352553,G0009
1356352553,99214
1356352553,J3420
1356331805,92928
1356331805,99232
1356331805,99214
1356331805,85610
1356331805,93016
1356331805,93351
1356331805,99223
1356331805,93793
1356331805,93312
1356331805,78452
1356331805,99152
1356331805,93289
1356331805,92960
1356331805,99211
1356331805,99215
1356331805,99213
1356331805,99222
1356331805,93288
1356331805,93306
1356331805,93018
1356331805,93000
1356331805,93308
1356331805,99233
1356331805,93010
1356331805,93458
1356451488,69210
1356451488,93000
1356451488,G0439
1356451488,99204
1356451488,99214
1356451488,99213
1356366728,99213
1356366728,99203
1356366728,G0403
1356366728,93000
1356366728,G0439
1356366728,G0438
1356366728,G0402
1356366728,99214
1346320538,99291
1346320538,99233
1346320538,99221
1346320538,99213
1346320538,99232
1346320538,99231
1356591762,90670
1356591762,G0009
1356591762,99203
1356591762,96372
1356591762,99214
1356591762,J0897
1356591762,G0439
1356591762,G0008
1356591762,99213
1356591762,81003
1356591762,90732
1356591762,90662
1356591762,83036
1346350592,29848
1346350592,99213
1346350592,20600
1346350592,73130
1346350592,25447
1346350592,J1030
1346350592,93000
1346350592,26055
1346350592,73140
1346350592,26160
1346350592,99203
1346350592,25210
1356611859,99223
1356611859,99233
1356611859,99222
1356611859,99232
1356611859,99238
1356611859,99204
1356611859,99214
1356611859,99239
1346289105,94010
1346289105,72100
1346289105,90732
1346289105,99212
1346289105,73560
1346289105,11765
1346289105,11104
1346289105,J3301
1346289105,87880
1346289105,Q2035
1346289105,96372
1346289105,J3420
1346289105,73100
1346289105,J2405
1346289105,J1885
1346289105,87804
1346289105,90714
1346289105,86308
1346289105,G0179
1346289105,20610
1346289105,G0180
1346289105,G0008
1346289105,71046
1346289105,99214
1346289105,82270
1346289105,J0696
1346289105,81003
1346289105,99213
1346289105,73030
1346289105,85651
1346289105,94640
1346289105,85025
1346289105,J1100
1346289105,99215
1346289105,90686
1346289105,99204
1346289105,96360
1346289105,73120
1346289105,72040
1346289105,73502
1346289105,71100
1346289105,73620
1346289105,93000
1346289105,96361
1346290780,94618
1346290780,99204
1346290780,G0008
1346290780,36415
1346290780,99213
1346290780,94060
1346290780,99233
1346290780,99214
1346290780,99223
1346290780,99232
1346290780,94729
1346290780,99291
1346290780,94010
1346290780,90686
1346290780,94726
1346450319,G0439
1346450319,99214
1346450319,99213
1346450319,G0009
1346450319,90686
1346450319,G0008
1346450319,99496
1346450319,90732
1346506615,77080
1346506615,84439
1346506615,J1100
1346506615,82607
1346506615,99214
1346506615,81001
1346506615,83036
1346506615,G0180
1346506615,99204
1346506615,G0439
1346506615,83880
1346506615,90682
1346506615,99215
1346506615,81003
1346506615,80048
1346506615,93000
1346506615,G0444
1346506615,G0402
1346506615,87186
1346506615,G0008
1346506615,82728
1346506615,G0328
1346506615,99495
1346506615,82570
1346506615,82746
1346506615,90732
1346506615,G0179
1346506615,J3420
1346506615,82306
1346506615,85610
1346506615,J1030
1346506615,G0009
1346506615,84443
1346506615,85025
1346506615,80053
1346506615,G0438
1346506615,99213
1346506615,83540
1346506615,36415
1346506615,87804
1346506615,87077
1346506615,90662
1346506615,87088
1346506615,80061
1346506615,82043
1346506615,87210
1346506615,83550
1346506615,90670
1346506615,96372
1346506615,99212
1356306591,99213
1356306591,99203
1356306591,99222
1356306591,99223
1356306591,J0897
1356306591,96372
1356306591,99232
1356306591,99214
1356306591,99231
1356306591,99204
1356315980,99215
1356315980,J1030
1356315980,36410
1356315980,93971
1356315980,80061
1356315980,84460
1356315980,93306
1356315980,99213
1356315980,93880
1356315980,69210
1356315980,82947
1356315980,99212
1356315980,99211
1356315980,96372
1356315980,36415
1356315980,93000
1356315980,99310
1356315980,G0180
1356315980,G0444
1356315980,93970
1356315980,81003
1356315980,G0179
1356315980,99496
1356315980,20610
1356315980,84450
1356315980,99214
1356315980,G0008
1356315980,G0439
1356315980,85610
1356315980,90688
1356315980,90670
1356315980,99495
1356396923,90656
1356396923,99348
1356396923,99213
1356396923,93000
1356396923,99203
1356396923,99204
1356396923,99214
1356396923,93010
1356396923,G0008
1356493977,J1030
1356493977,90688
1356493977,J1040
1356493977,99490
1356493977,99214
1356493977,99215
1356493977,20610
1356493977,99213
1356493977,81003
1356493977,96372
1356493977,J1885
1356493977,G0439
1356493977,G0008
1356493977,99204
1356322341,J1100
1356322341,83036
1356322341,80061
1356322341,G0444
1356322341,36415
1356322341,82962
1356322341,93000
1356322341,96372
1356322341,G0442
1356322341,90686
1356322341,G0439
1356322341,99214
1356322341,99213
1356365753,99204
1356365753,G0008
1356365753,99223
1356365753,99203
1356365753,99213
1356365753,99214
1356365753,99215
1356365753,99233
1356365753,99222
1356365753,99232
1356365753,90688
1356365753,94016
1356390371,99204
1356390371,94060
1356390371,94729
1356390371,99213
1356390371,32555
1356390371,99233
1356390371,99291
1356390371,31624
1356390371,99232
1356390371,99214
1356390371,94726
1356390371,99223
1356390371,94010
1356390371,99215
1346335874,73560
1346335874,99214
1346335874,20610
1346335874,99204
1346335874,73030
1346335874,J7324
1346335874,99203
1346335874,72100
1346335874,73610
1346335874,27447
1346335874,J1030
1346335874,J7325
1346335874,27130
1346335874,99232
1346335874,99213
1346335874,73502
1346335874,73564
1346335874,J7328
1356322077,99282
1356322077,99283
1356322077,99291
1356322077,99285
1356322077,99284
1386626968,96372
1386626968,G0179
1386626968,96132
1386626968,82947
1386626968,81002
1386626968,95165
1386626968,99214
1386626968,96130
1386626968,95117
1386626968,J3420
1386626968,G0180
1386626968,J1885
1386626968,93000
1386626968,36415
1386626968,94375
1386626968,99349
1386626968,99213
1386990877,99221
1386990877,99223
1386990877,99239
1386990877,99291
1386990877,99232
1386990877,99233
1376629436,99204
1376629436,94060
1376629436,99232
1376629436,99233
1376629436,99214
1376629436,36556
1376629436,99223
1376629436,94010
1376629436,31500
1376629436,99291
1376629436,99292
1376629436,94729
1376749184,66821
1376749184,92025
1376749184,67820
1376749184,99203
1376749184,65430
1376749184,68761
1376749184,66984
1376749184,92134
1376749184,92133
1376749184,92004
1376749184,92014
1376749184,99213
1376749184,65778
1376749184,92136
1376749184,99204
1376749184,99212
1376749184,92083
1376749184,65756
1376749184,92012
1376749184,65426
1376655050,99238
1376655050,80048
1376655050,99232
1376655050,36415
1376655050,99215
1376655050,99233
1376655050,99223
1376655050,99214
1376597955,99219
1376597955,99238
1376597955,99220
1376597955,99223
1376597955,99235
1376597955,99217
1376597955,99222
1376597955,99225
1376597955,99232
1376597955,99226
1376597955,99239
1376597955,99291
1376597955,99233
1376954586,G0438
1376954586,90662
1376954586,81002
1376954586,G0439
1376954586,90732
1376954586,99214
1376954586,G0009
1376954586,99203
1376954586,90670
1376954586,99215
1376954586,99213
1376954586,99495
1376954586,85610
1376954586,93000
1376954586,G0008
1376954586,90686
1386605848,G0009
1386605848,99213
1386605848,G0008
1386605848,99212
1386605848,36415
1386605848,99495
1386605848,90662
1386605848,85610
1386605848,81002
1386605848,99214
1386605848,90670
1386605848,81000
1386605848,90732
1386605848,93000
1376957464,74177
1376957464,90662
1376957464,72110
1376957464,36415
1376957464,73562
1376957464,83880
1376957464,73502
1376957464,84443
1376957464,83735
1376957464,77065
1376957464,99214
1376957464,93971
1376957464,Q9967
1376957464,82043
1376957464,99215
1376957464,G0008
1376957464,99213
1376957464,77067
1376957464,93880
1376957464,82607
1376957464,99204
1376957464,87086
1376957464,87186
1376957464,G0279
1376957464,77063
1376957464,G0009
1376957464,77080
1376957464,93000
1376957464,82550
1376957464,90670
1376957464,90686
1376957464,99495
1376957464,85025
1376957464,85610
1376957464,J0897
1376957464,80048
1376957464,83970
1376957464,84550
1376957464,A9585
1376957464,90732
1376957464,99211
1376957464,G0439
1376957464,72148
1376957464,86803
1376957464,86038
1376957464,82570
1376957464,G0472
1376957464,G0179
1376957464,76642
1376957464,80053
1376957464,82306
