~id,~label,Name:String,HCPCS:String,NPI:Int,Fraud:String,Female:Int,tot_suplrs_standard_deviation:Double,tot_suplrs_mean:Double,tot_suplrs_sum:Double,tot_suplr_benes_standard_deviation:Double,tot_suplr_benes_mean:Double,tot_suplr_benes_sum:Double,tot_suplr_clms_standard_deviation:Double,tot_suplr_clms_mean:Double,tot_suplr_clms_sum:Double,tot_suplr_srvcs_standard_deviation:Double,tot_suplr_srvcs_mean:Double,tot_suplr_srvcs_sum:Double,avg_suplr_sbmtd_chrg_standard_deviation:Double,avg_suplr_sbmtd_chrg_mean:Double,avg_suplr_sbmtd_chrg_sum:Double,avg_suplr_mdcr_pymt_amt_standard_deviation:Double,avg_suplr_mdcr_pymt_amt_mean:Double,avg_suplr_mdcr_pymt_amt_sum:Double,bene_unique_cnt_mean:Double,bene_unique_cnt_sum:Double,bene_unique_cnt_standard_deviation:Double,line_svc_cnt_mean:Double,line_svc_cnt_sum:Double,line_svc_cnt_standard_deviation:Double,bene_day_srvc_cnt_mean:Double,bene_day_srvc_cnt_sum:Double,bene_day_srvc_cnt_standard_deviation:Double,average_submitted_chrg_amt_mean:Double,average_submitted_chrg_amt_sum:Double,average_submitted_chrg_amt_standard_deviation:Double,average_medicare_payment_amt_mean:Double,average_medicare_payment_amt_sum:Double,average_medicare_payment_amt_standard_deviation:Double,total_claim_count_mean:Double,total_claim_count_sum:Double,total_claim_count_standard_deviation:Double,total_30_day_fill_count_mean:Double,total_30_day_fill_count_sum:Double,total_30_day_fill_count_standard_deviation:Double,total_day_supply_mean:Double,total_day_supply_sum:Double,total_day_supply_standard_deviation:Double,total_drug_cost_mean:Double,total_drug_cost_sum:Double,total_drug_cost_standard_deviation:Double,bene_count_mean:Double,bene_count_sum:Double,bene_count_standard_deviation:Double
v844,Provider,,,1144350125,NO,0,0,0,1.819543936,1.505149978,1.531478917,3.111934276,1.462397998,1.579783597,3.164947373,2.798650645,2.752048448,4.332155571,1.466488743,1.511720741,3.091504338,1.30010484,1.321720325,2.901503922,1.72427587,3.908538632,1.86923172,2.037426498,4.217273326,2.318063335,2.033423755,4.215161508,2.318063335,2.064784507,4.243761454,1.766188602,1.665384843,3.84436179,1.422981825,1.361727836,3.283074975,1.113943352,1.416356323,3.330170175,1.195394266,2.613841822,4.527964836,2.596597096,2.896137695,4.809951548,3.310930792,1.079181246,2.995196292,0.903089987
v845,Provider,,,1144358516,NO,1,0,0.602059991,0.903089987,0,0.698970004,1,0.301029996,1.146128036,1.447158031,3.049218023,2.905256049,3.206286044,1.195715876,1.545268507,1.846298503,0.490268337,1.326912886,1.627942882,1.431363764,3.055760465,1.230448921,1.653212514,3.273695588,1.579783597,1.653212514,3.266936911,1.579783597,2.495370709,4.108154566,2.279349049,1.920195506,3.532979363,1.680860301,1.146128036,2.514547753,0.602059991,1.226248297,2.568670978,0.848405045,2.614897216,3.957559402,2.357934847,4.546186232,5.888608913,4.839967621,0.698970004,2.089905111,0
v846,Provider,,,1144392499,YES,0,0.954242509,0.84509804,2.873901598,1.361727836,1.230448921,3.215901813,1.84509804,1.716003344,3.696006715,3.467756051,2.932980822,4.910859095,2.498601664,2.212281756,4.190005361,2.256072167,1.842653657,3.820377262,2.184691431,3.415974411,2.240549248,2.474216264,3.704665185,2.592176757,2.474216264,3.704665185,2.592176757,2.291526102,3.521975024,2.037163597,1.906383035,3.136831957,1.571884047,1.806179974,4.256477206,2.089905111,1.885012933,4.333719253,2.135977381,3.31993844,5.768699505,3.567966907,3.502425861,5.951132181,3.784722382,1.204119983,3.670338641,1.380211242
v847,Provider,,,1144393752,NO,1,0,0.477121255,1.698970004,0,0.698970004,1.903089987,0,1.079181246,2.29666519,3.018700499,2.766412847,3.971090213,2.299235808,2.06192306,3.266043043,1.703373131,1.430049501,2.634169484,1.62324929,3.02489596,1.230448921,2.227886705,3.627468272,2.267171728,2.227886705,3.626443025,2.267171728,2.510060996,3.908001004,2.164577019,2.113263653,3.511203662,1.8339603,1.579783597,4.271307119,1.591064607,1.816249435,4.505558295,1.87356632,3.282622113,5.972043074,3.352375495,3.725236854,6.414545713,4.25957082,0.954242509,3.661055085,0.903089987
v848,Provider,,,1144394826,YES,0,0.301029996,0.477121255,2.611723308,0.698970004,0.903089987,3.003460532,1.892094603,1.748188027,3.838408278,3.786609473,3.394626764,5.477500373,2.404158248,1.994005249,4.07679062,2.077918892,1.542378468,3.625163838,1.69019608,3.745387121,1.770852012,2.436162647,4.485636262,2.658964843,2.320146286,4.370993934,2.534026106,1.860210936,3.909428959,1.862808248,1.660576406,3.709794428,1.708953718,1.662757832,4.600842261,1.763427994,1.725403135,4.660406287,1.840005106,3.163459552,6.098578317,3.317018101,3.399300984,6.334304135,3.65958708,1.041392685,3.982587791,1.079181246
v849,Provider,,,1144403379,NO,1,0,0,0.301029996,0,0.698970004,1,0,1.041392685,1.342422681,0,1.041392685,1.342422681,1.921367009,1.924279286,2.225309282,0.888069041,1.059632255,1.360662251,2.146128036,3.692053365,2.071882007,2.155336037,3.700097705,2.08278537,2.152288344,3.69862243,2.08278537,2.566491069,4.110559113,2.435064737,1.939556542,3.483624587,1.775831388,1.322219295,2.808210973,0.954242509,1.331089718,2.808210973,0.990930124,2.021189299,3.499961866,1.591064607,2.102497736,3.579618991,1.862752996,1.322219295,2.802089258,0.954242509
v850,Provider,,,1144403783,NO,1,0,0,0.602059991,0,0.698970004,1.301029996,0.602059991,1.204119983,1.806179974,3.605843539,3.571941635,4.174001626,0.915652962,0.892773971,1.494833962,0.103721579,0.130372708,0.732432699,1.505149978,3.351216345,1.204119983,2.008600172,3.854123782,2.264817823,1.949390007,3.79560198,2.260071388,2.8015207,4.64661874,2.853296537,2.033136896,3.878234936,1.910701504,1.146128036,2.103803721,0.477121255,1.153984147,2.108226656,0.524129163,2.428134794,3.382557322,2.008600172,2.428188807,3.382431317,2.306983773,0.84509804,1.832508913,0.602059991
v851,Provider,,,1144405903,NO,1,0.301029996,0.602059991,1.62324929,0,0.698970004,1.698970004,0.477121255,1.146128036,2.161368002,2.974971994,2.57634135,3.577376892,1.857651071,1.757977983,2.757977983,1.268165606,1.050534658,2.050534658,2.08278537,4.143951116,2.113943352,2.311753861,4.373445342,2.487138375,2.311753861,4.373445342,2.487138375,2.342138137,4.402835977,2.344342302,1.964292805,4.024990645,1.968133288,1.919078092,4.800015594,2.123851641,2.052747067,4.929542044,2.274752114,3.526210004,6.40304447,3.751971575,4.001916844,6.87871182,4.397108419,1.380211242,4.261809854,1.544068044
v852,Provider,,,1144421546,NO,0,0,0.477121255,1.857332496,0,0.698970004,2.079181246,0,1.079181246,2.492760389,3.127428778,2.729974286,4.110286608,1.798246196,1.415086017,2.795297258,1.01688498,0.747897163,2.128108404,1.544068044,3.508260306,1.544068044,1.672097858,3.626955951,1.72427587,1.662757832,3.626237685,1.72427587,2.312209804,4.266452314,2.536340384,1.796220626,3.750463136,1.990429142,1.380211242,3.223236273,1.301029996,1.44165997,3.267734772,1.303822434,2.621176282,4.448087667,2.564666064,3.424436343,5.250511146,3.865907155,1.278753601,3.117271296,1.301029996
v853,Provider,,,1144433491,NO,1,0.301029996,0.477121255,1.51851394,0.301029996,0.698970004,1.755874856,1,1.230448921,2.230448921,1.322219295,1.397940009,2.399673721,2.466024336,2.367202023,3.367202023,1.430068774,1.313964896,2.313964896,1.491361694,2.931457871,1.301029996,1.681241237,3.113609151,1.579783597,1.681241237,3.113609151,1.579783597,2.149741698,3.581105462,1.927626216,1.684275469,3.115639233,1.413006883,1.491361694,4.013679697,1.414973348,1.702626927,4.219822825,1.782428286,3.165837625,5.683190278,3.26245109,3.577790045,6.094985943,4.0021612,0.954242509,3.508798965,0.903089987
v854,Provider,,,1144486168,NO,0,0,0.301029996,1.079181246,0.602059991,1.146128036,1.86923172,0.602059991,1.146128036,1.86923172,0.84509804,1.278753601,1.982271233,0,1.843327395,2.5422974,0.89020864,1.641979509,2.340949514,1.919078092,3.941262909,1.977723605,1.995635195,4.01924095,2.033423755,1.977723605,4.003288159,2.033423755,1.961809463,3.982998762,1.551838221,1.688928713,3.710118012,1.409036568,1.342422681,3.050379756,1.079181246,1.559020383,3.257990387,1.375789704,2.996073654,4.695394108,2.851869601,3.657090117,5.356060121,3.843930876,0.903089987,2.615950052,0.84509804
v855,Provider,,,1144516386,NO,1,0.903089987,0.77815125,1.716003344,1.041392685,1,1.929418926,1.447158031,1.414973348,2.328379603,1.86332286,1.662757832,2.574031268,3.083411445,2.742936688,3.646026675,1.98014792,1.74093949,2.644029477,1.740362689,3.817631467,1.770852012,1.857332496,3.938669801,1.929418926,1.857332496,3.938619782,1.929418926,2.128911284,4.204458245,2.0651996,1.699276301,3.774823262,1.680976224,1.462397998,3.925157327,1.431363764,1.606370009,4.05968835,1.603295213,3.070407322,5.523802375,3.079904468,3.129449679,5.582768019,3.445625598,0.954242509,3.43679851,0.954242509
v856,Provider,,,1144518176,NO,1,0,0,1,0,0.698970004,1.477121255,0.77815125,1.204119983,1.982271233,0.77815125,1.204119983,1.982271233,2.157354734,2.142362646,2.920513896,1.699882953,1.721236317,2.499387567,1.880813592,3.24723655,1.919078092,2.181843588,3.544068044,2.376576957,2.181843588,3.544068044,2.376576957,2.597466755,3.959194591,2.18071017,1.951388606,3.313116442,1.526461629,1.176091259,2.697229343,0.602059991,1.329842625,2.834992604,0.959183005,2.778874472,4.284656283,2.485721426,2.598940556,4.104090534,2.911544934,0.698970004,2.250420002,0.301029996
v857,Provider,,,1144528522,NO,0,0.301029996,0.602059991,2.519827994,0.84509804,1,2.852479994,1.62324929,1.612783857,3.450557009,3.223495941,2.753583059,4.586621057,2.944516358,2.4985095,4.331018413,2.232692122,1.775050566,3.607559479,1.812913357,3.322219295,1.716003344,2.021189299,3.529430354,1.897627091,1.954242509,3.462248215,1.86923172,2.21409842,3.719248398,2.110348579,1.702031459,3.207181437,1.505399199,1.568201724,3.461198289,1.431363764,1.661185545,3.547676271,1.498456877,3.018700499,4.90522904,2.939019776,3.898409572,5.784900298,4.061940641,1.255272505,3.154119526,1.204119983
v858,Provider,,,1144537135,NO,1,0,0,0.903089987,0,0.698970004,1.602059991,0.301029996,1.380211242,2.285557309,2.721810615,2.64246452,3.545801757,2.33214577,2.183673498,3.086763485,2.10609036,1.913595735,2.816685722,1.698970004,3.15075644,1.681241237,1.944482672,3.394801777,2.093421685,1.944482672,3.394801777,2.093421685,2.435666633,3.882824665,2.085633225,1.832437272,3.279595303,1.52860446,1.380211242,3.275080898,1.301029996,1.502551257,3.389041982,1.535223932,2.946943271,4.833606035,3.01745073,4.421745923,6.308236648,4.85639087,0.84509804,2.745855195,0.602059991
v859,Provider,,,1144541210,NO,0,0,0,1.342422681,1.176091259,1.230448921,2.451786436,1.113943352,1.322219295,2.542825427,1.113943352,1.342422681,2.555094449,2.272462977,2.30436899,3.508488972,1.998450165,2.011211212,3.215331195,1.681241237,3.585573519,1.755874856,1.819543936,3.72794771,1.959041392,1.806179974,3.712986234,1.954242509,2.575091779,4.478181766,2.870960154,1.994526754,3.897616741,2.326920142,1.556302501,2.878521796,1.301029996,1.560874064,2.883093359,1.30444886,2.50242712,3.825426118,2.298853076,2.482479519,3.804698814,2.273726718,1.380211242,2.705863712,1.113943352
v860,Provider,,,1144541541,NO,0,0,0.698970004,0.698970004,0,0.698970004,0.698970004,0,1.079181246,1.079181246,0,1.491361694,1.491361694,0,1.954995256,1.954995256,0,0.754373,0.754373,1.612783857,3.296226287,1.568201724,1.69019608,3.371806459,1.643452676,1.69019608,3.371806459,1.643452676,2.476352176,4.157593414,2.273288115,1.925915149,3.607156386,1.723318228,1.531478917,3.159867847,1.568201724,1.695356574,3.318605864,1.806752875,3.166430114,4.789693501,3.279438788,4.194232974,5.817482264,4.341013198,0.84509804,2.515873844,0.84509804
v861,Provider,,,1144541822,NO,1,0.698970004,0.84509804,2.198657087,1.397940009,1.278753601,2.624282096,1.397940009,1.447158031,2.79518459,1.633468456,1.633468456,2.976349979,2.703249637,2.656324487,3.998747168,2.527431515,2.372272316,3.714694997,1.62324929,3.277838333,1.477121255,1.740362689,3.399154334,1.698970004,1.740362689,3.39707055,1.698970004,1.413825755,3.067038269,1.622290716,1.184865099,2.838077613,1.40624482,1.763427994,4.731661276,1.913813852,1.868570571,4.829991665,2.036069298,3.334453751,6.295877482,3.514547753,3.530638994,6.492060088,3.86289862,1.113943352,4.086822357,1.204119983
v862,Provider,,,1144562398,NO,0,0,0.301029996,0.301029996,0,0.698970004,0.698970004,0,1.204119983,1.204119983,0,1.301029996,1.301029996,0,1.422885178,1.422885178,0,0.823441623,0.823441623,1.770852012,3.18582536,1.69019608,1.959041392,3.375297738,2.079181246,1.959041392,3.375297738,2.079181246,2.630545215,4.045518563,2.199186923,1.935374967,3.350348315,1.530159314,1.146128036,2.36361198,0.477121255,1.205813141,2.409933123,0.661066558,2.469822016,3.674493717,2.374748346,2.034726192,3.238846175,1.777823009,1.041392685,2.247973266,0.602059991
v863,Provider,,,1144574062,NO,1,0,0,0.602059991,0,0.698970004,1.176091259,0.698970004,1.146128036,1.643452676,2.878521796,2.651278014,3.12904506,1.332992167,1.508023463,1.985144717,0.861304707,1.075441785,1.552563039,2.120573931,3.235023159,2.117271296,2.469822016,3.584557361,2.572871602,2.469822016,3.584331224,2.572871602,2.536348115,3.650291467,1.999171482,1.866369045,2.980312397,1.346109964,1.380211242,3.278982117,1.176091259,1.4370184,3.329113003,1.211012662,2.63748973,4.530558259,2.534026106,3.775658517,5.667753119,4.533298564,1.176091259,3.071882007,1.079181246
v864,Provider,,,1144601782,NO,0,0,0.301029996,0.602059991,0,0.698970004,1,0,1.113943352,1.414973348,0,1.113943352,1.414973348,2.359704066,2.34679066,2.647820656,1.771387471,1.779146759,2.080176754,1.857332496,2.904174368,1.86332286,2.064457989,3.106190897,2.209515015,2.064457989,3.106190897,2.209515015,2.936155338,3.977548023,2.557092459,1.965503153,3.006895838,1.576839263,1.322219295,3.109578547,1.041392685,1.565158853,3.343310103,1.401299475,3.026124517,4.804561931,2.893761762,3.045059779,4.82321103,3.472308235,0.903089987,2.683047038,0.698970004
v865,Provider,,,1144614165,NO,0,0,0.301029996,1.431363764,0.477121255,0.77815125,1.939519253,1.146128036,1.51851394,2.63447727,1.176091259,1.51851394,2.643452676,2.01996822,2.077957123,3.191900475,1.533974984,1.590390479,2.704333832,2.178976947,3.686368103,2.264817823,2.359835482,3.865400118,2.460897843,2.359835482,3.865400118,2.460897843,2.043395215,3.548545193,1.829711758,1.695245908,3.200395886,1.446717413,1.477121255,3.519565501,1.322219295,1.520164908,3.557591406,1.344007799,2.828015064,4.865808465,2.742725131,3.224145193,5.261571691,3.618144125,1.342422681,3.393399695,1.278753601
v866,Provider,,,1144632688,NO,0,0,0.477121255,0.77815125,0,0.698970004,1,0,1.204119983,1.505149978,0,1.204119983,1.505149978,2.48617345,2.481313611,2.782343607,1.655342529,1.67669361,1.977723605,1.826074803,2.829946696,1.897627091,2.071882007,3.072984745,2.294466226,2.071882007,3.072984745,2.294466226,2.356547324,3.356547324,1.921504845,1.974640842,2.974640842,1.613484436,1.113943352,1.612783857,0,1.156347201,1.633468456,0,2.503790683,2.980911938,2.230448921,2.166420246,2.6435415,1.978924947,0.903089987,1.380211242,0.698970004
v867,Provider,,,1144659087,NO,1,0,0.301029996,1.079181246,0,0.698970004,1.477121255,0.477121255,1.113943352,1.913813852,0.477121255,1.113943352,1.913813852,2.179409477,2.240672658,3.018823908,1.676807837,1.736038269,2.51418952,1.963787827,3.597585502,1.934498451,2.227886705,3.863382348,2.356025857,2.227886705,3.863382348,2.356025857,2.417754018,4.051222474,2.166360466,1.899847332,3.533315788,1.526068635,1.146128036,2.663700925,0.477121255,1.172730603,2.677880582,0.586387213,2.477121255,3.983310486,2.257678575,2.676872434,4.182022412,3.078636698,1.113943352,2.619093331,0.602059991
v868,Provider,,,1144661000,NO,1,0,0,0.954242509,0,0.698970004,1.602059991,0.477121255,1.113943352,2.021189299,2.557507202,2.546542663,3.450095076,0.97871429,1.06624044,1.969330427,0.905344626,0.930034345,1.833124332,1.73239376,2.850033258,1.763427994,2.021189299,3.136720567,2.206825876,2.021189299,3.136403448,2.206825876,2.369172675,3.483116027,2.036478512,2.073588476,3.187531828,1.741350419,1.431363764,2.715167358,1.278753601,1.668434965,2.947188566,1.564256261,3.132579848,4.411468181,3.0523091,3.09215345,4.370907051,3.440791271,0.903089987,2.190331698,0.77815125
v869,Provider,,,1144661752,NO,0,0.301029996,0.602059991,1.322219295,0,0.698970004,1.397940009,0.477121255,1.204119983,1.924279286,2.710963119,2.397940009,3.097951071,2.300855754,2.131434503,2.830404507,1.836348978,1.599972773,2.298942777,1.301029996,1.903089987,0.301029996,1.505149978,2.10720997,0.77815125,1.505149978,2.10720997,0.77815125,1.228258489,1.83031848,0.933204188,1.048344679,1.65040467,0.978265796,1.579783597,3.874017704,1.544068044,1.71387142,4.00167315,1.721173489,3.174641193,5.462466881,3.198106999,3.186727958,5.474529688,3.547086888,1,3.317227349,0.954242509
v870,Provider,,,1144681941,NO,1,0.301029996,0.602059991,1.255272505,0,0.698970004,1.301029996,0.77815125,1.255272505,1.857332496,1.322219295,1.612783857,2.217483944,2.153557919,2.105084367,2.707144359,1.351908001,1.220280384,1.822340375,1.531478917,3.468790262,1.477121255,1.643452676,3.586812269,1.662757832,1.643452676,3.585122186,1.662757832,1.855465599,3.789964051,1.857285213,1.458815738,3.393314189,1.582223914,1.447158031,3.728597243,1.361727836,1.716680839,3.986193783,1.720968504,3.180412633,5.449937906,3.203576775,3.165944093,5.435457038,3.474701781,0.903089987,3.198657087,0.84509804
v871,Provider,,,1144739384,NO,1,0,0.301029996,0.602059991,0,0.698970004,1,0.301029996,1.431363764,1.740362689,0.301029996,1.431363764,1.740362689,2.207567156,2.197558918,2.498588913,1.470091537,1.511558205,1.812588201,1.612783857,2.974971994,1.698970004,1.698970004,3.06483222,1.806179974,1.681241237,3.046495164,1.806179974,2.008629554,3.37035739,2.006340793,1.445068805,2.806796641,1.467828267,1.397940009,2.981818607,1.079181246,1.619175742,3.198959339,1.479907486,3.034227261,4.614222059,3.006466042,2.574940353,4.15472395,2.496155514,1.113943352,2.698970004,0.954242509
v872,Provider,,,1154302354,NO,0,0,0.301029996,2.195899652,0,0.698970004,2.553883027,1.176091259,1.505149978,3.346157302,3.550595207,3.250420002,5.083158488,2.134097291,2.004982425,3.837491337,1.735991772,1.440402395,3.272911307,1.880813592,4.00246845,1.892094603,2.862131379,4.983138955,3.173186268,2.170261715,4.292831795,2.390935107,1.903227469,4.0238014,1.868134349,1.548858073,3.669432004,1.533521466,1.662757832,3.934397441,1.826074803,1.784318136,4.05383108,2.008422788,3.212187604,5.481700549,3.489395922,4.236108535,6.505621479,4.963383623,1.255272505,3.529943402,1.301029996
v873,Provider,,,1154303568,NO,0,0,0,1.204119983,0.477121255,1.230448921,2.346352974,0.477121255,1.230448921,2.348304863,0.477121255,1.230448921,2.356025857,2.265809603,2.516215798,3.63015915,1.877931142,2.105517307,3.21946066,1.755874856,3.747877706,1.755874856,1.897627091,3.886941706,1.86332286,1.875061263,3.866936818,1.838849091,2.165946299,4.152718033,2.007400353,1.650607956,3.63737969,1.514600209,1.230448921,2.611723308,0.602059991,1.23573881,2.615950052,0.627614397,2.42975228,3.810098041,2.285557309,2.095439611,3.475650853,1.711319667,1.041392685,2.456366033,0.698970004
v874,Provider,,,1154305571,NO,0,0,0.301029996,0.301029996,0,0.698970004,0.698970004,0,1.230448921,1.230448921,0,1.230448921,1.230448921,0,1.790732105,1.790732105,0,1.522121903,1.522121903,1.77815125,3.010299957,1.819543936,1.851258349,3.086359831,1.934498451,1.851258349,3.086359831,1.934498451,2.350884765,3.581333687,2.111427943,1.65557672,2.886025642,1.367484283,1.079181246,1.079181246,0,1.079181246,1.079181246,0,2,2,0,2.326028468,2.326028468,0,1.079181246,1.079181246,0
v875,Provider,,,1154306314,NO,0,0.477121255,0.84509804,1.698970004,1.113943352,1.477121255,2.328379603,1.113943352,1.477121255,2.328379603,1.934498451,2.045322979,2.893206753,1.400721664,1.772887558,2.617985598,1.211671133,1.551780675,2.396878715,1.944482672,3.391816924,1.959041392,2.309630167,3.758836225,2.450249108,2.309630167,3.758457689,2.451786436,2.143016846,3.590174877,1.691681047,1.733038123,3.180196155,1.315793699,2.089905111,3.847325831,2.1430148,2.107840477,3.863715333,2.163727947,3.548143637,5.304128465,3.616370472,3.674684107,5.430558963,3.807356359,1.770852012,3.531734309,1.84509804
v876,Provider,,,1154310902,NO,1,0.301029996,0.477121255,1.51851394,0.77815125,0.84509804,1.939519253,1.342422681,1.414973348,2.460897843,1.799340549,1.72427587,2.770115295,2.26489451,2.249867529,3.291260214,1.751049603,1.719848616,2.761241301,1.973127854,3.451018452,1.973127854,2.326335861,3.805364907,2.428134794,2.212187604,3.691611874,2.238046103,2.242755279,3.719876533,2.084181158,1.675712853,3.152834107,1.559817857,1.591064607,3.812311609,1.72427587,1.743486152,3.96359424,1.820106696,3.197831693,5.418027699,3.27392678,3.353878648,5.573986736,3.763003711,1.113943352,3.337858429,1.230448921
v877,Provider,,,1154321594,NO,0,0,0,0.301029996,0,0.698970004,1,0.954242509,1.255272505,1.568201724,0.954242509,1.255272505,1.568201724,1.186944263,1.55479191,1.855821905,0.516283686,0.701870073,1.002900069,1.785329835,3.906927347,1.929418926,1.959041392,4.081239261,2.164352856,1.86923172,3.994053064,2.093421685,1.618273218,3.738847149,1.650020303,1.427785593,3.548359525,1.440153848,1.397940009,3.3872118,1.255272505,1.405296546,3.387567779,1.256156011,2.424881637,4.407798661,2.376576957,2.70639966,4.688670893,2.882911898,1.361727836,3.356408327,1.204119983
v878,Provider,,,1154329407,NO,0,0,0.602059991,0.602059991,0,0.698970004,0.698970004,0,1.113943352,1.113943352,0,1.447158031,1.447158031,0,1.817407167,1.817407167,0,1.365320814,1.365320814,1.146128036,2,0.477121255,1.322219295,2.170261715,0.84509804,1.322219295,2.170261715,0.84509804,2.299967125,3.145065165,1.634825795,1.561862921,2.406960961,1.001139524,1.681241237,4.435685138,1.755874856,2.02424664,4.772434667,2.175576163,3.491081413,6.239375067,3.654657755,3.045775133,5.79396316,3.176943877,1.176091259,3.9364132,1.230448921
